REG_ANS,Razão Social,Qt_Beneficiários,Modalidade,Ano,IDSS,IDAS,IDEF,IDEO,IDGA,IDGR,IDQS,IDSB,IDSM,Uniodonto,Qt_Beneficiários_antigo
416941,SAÚDE BUCAL - OPERADORA DE PLANOS ODONTOLÓG,0,Odontologia de Grupo,2025,,,,,,,,,,NÃO,0
416959,CUNHA ODONTOLOGIA LTDA,2176,Odontologia de Grupo,2011,,,,,,,,,,NÃO,4682
416959,CUNHA ODONTOLOGIA LTDA,2338,Odontologia de Grupo,2012,0.8282,0.6555,0.8440,0.9861,,,,1.0000,,NÃO,9915
416959,CUNHA ODONTOLOGIA LTDA,2253,Odontologia de Grupo,2013,0.6235,0.5756,0.6834,0.4642,,,,0.8188,,NÃO,9222
416959,CUNHA ODONTOLOGIA LTDA,2449,Odontologia de Grupo,2014,0.4798,0.4793,0.6890,0.7542,,,,0.6169,,NÃO,9057
416959,CUNHA ODONTOLOGIA LTDA,2998,Odontologia de Grupo,2015,0.6114,0.5337,0.1666,0.8269,,,,0.9961,,NÃO,11910
416959,CUNHA ODONTOLOGIA LTDA,4272,Odontologia de Grupo,2016,0.2812,,,,0.2291,0.5675,0.0000,,0.3281,NÃO,13599
416959,CUNHA ODONTOLOGIA LTDA,5091,Odontologia de Grupo,2017,0.7336,,,,0.7463,1.0000,0.7880,,0.4000,NÃO,19132
416959,CUNHA ODONTOLOGIA LTDA,5694,Odontologia de Grupo,2018,0.2335,,,,0.0000,0.3858,0.1500,,0.5000,NÃO,21695
416959,CUNHA ODONTOLOGIA LTDA,5826,Odontologia de Grupo,2019,0.1884,,,,0.0000,0.3848,0.0000,,0.5000,NÃO,23036
416959,CUNHA ODONTOLOGIA LTDA,6756,Odontologia de Grupo,2020,,,,,,,,,,NÃO,25740
416959,CUNHA ODONTOLOGIA LTDA,0,Odontologia de Grupo,2021,,,,,,,,,,NÃO,20257
416959,CUNHA ODONTOLOGIA LTDA,0,Odontologia de Grupo,2022,,,,,,,,,,NÃO,0
416959,CUNHA ODONTOLOGIA LTDA,0,Odontologia de Grupo,2023,,,,,,,,,,NÃO,0
416959,CUNHA ODONTOLOGIA LTDA,0,Odontologia de Grupo,2024,,,,,,,,,,NÃO,0
416959,CUNHA ODONTOLOGIA LTDA,0,Odontologia de Grupo,2025,,,,,,,,,,NÃO,0
417009,YES ODONTOLOGIA LTDA,0,Odontologia de Grupo,2011,,,,,,,,,,NÃO,0
417009,YES ODONTOLOGIA LTDA,34,Odontologia de Grupo,2012,,,,,,,,,,NÃO,513
417009,YES ODONTOLOGIA LTDA,82,Odontologia de Grupo,2013,0.5147,0.0000,0.9535,0.6199,,,,1.0000,,NÃO,337
417009,YES ODONTOLOGIA LTDA,182,Odontologia de Grupo,2014,0.7746,0.7831,0.4218,0.8848,,,,1.0000,,NÃO,704
417009,YES ODONTOLOGIA LTDA,140,Odontologia de Grupo,2015,0.7841,0.6761,0.6666,0.9027,,,,0.9991,,NÃO,618
417009,YES ODONTOLOGIA LTDA,0,Odontologia de Grupo,2016,0.9801,,,,0.9482,0.9791,1.0000,,0.9929,NÃO,176
417009,YES ODONTOLOGIA LTDA,0,Odontologia de Grupo,2017,,,,,,,,,,NÃO,0
417009,YES ODONTOLOGIA LTDA,0,Odontologia de Grupo,2018,,,,,,,,,,NÃO,0
417009,YES ODONTOLOGIA LTDA,0,Odontologia de Grupo,2019,,,,,,,,,,NÃO,0
417009,YES ODONTOLOGIA LTDA,0,Odontologia de Grupo,2020,,,,,,,,,,NÃO,0
417009,YES ODONTOLOGIA LTDA,0,Odontologia de Grupo,2021,,,,,,,,,,NÃO,0
417009,YES ODONTOLOGIA LTDA,0,Odontologia de Grupo,2022,,,,,,,,,,NÃO,0
417009,YES ODONTOLOGIA LTDA,0,Odontologia de Grupo,2023,,,,,,,,,,NÃO,0
417009,YES ODONTOLOGIA LTDA,0,Odontologia de Grupo,2024,,,,,,,,,,NÃO,0
417009,YES ODONTOLOGIA LTDA,0,Odontologia de Grupo,2025,,,,,,,,,,NÃO,0
417017,EVO SAUDE ODONTOLOGICA S/S,26,Odontologia de Grupo,2011,,,,,,,,,,NÃO,70
417017,EVO SAUDE ODONTOLOGICA S/S,26,Odontologia de Grupo,2012,0.2404,0.0000,0.0000,0.2023,,,,1.0000,,NÃO,104
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2013,0.2190,0.0000,0.0000,0.9520,,,,1.0000,,NÃO,19
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2014,0.1207,0.0000,0.0000,0.4038,,,,0.2000,,NÃO,0
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2015,,,,,,,,,,NÃO,0
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2016,,,,,,,,,,NÃO,0
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2017,,,,,,,,,,NÃO,0
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2018,,,,,,,,,,NÃO,0
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2019,,,,,,,,,,NÃO,0
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2020,,,,,,,,,,NÃO,0
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2021,,,,,,,,,,NÃO,0
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2022,,,,,,,,,,NÃO,0
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2023,,,,,,,,,,NÃO,0
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2024,,,,,,,,,,NÃO,0
417017,EVO SAUDE ODONTOLOGICA S/S,0,Odontologia de Grupo,2025,,,,,,,,,,NÃO,0
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODO,246,Odontologia de Grupo,2011,,,,,,,,,,NÃO,492
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODO,264,Odontologia de Grupo,2012,,,,,,,,,,NÃO,1092
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODONTOLOGICOS LTDA,264,Odontologia de Grupo,2013,0.3307,0.0000,0.2253,0.4285,,,,1.0000,,NÃO,1056
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODO,294,Odontologia de Grupo,2014,,,,,,,,,,NÃO,1122
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODONTOLOGICOS LTDA,295,Odontologia de Grupo,2015,0.1530,0.0000,0.0000,0.5652,,,,0.2000,,NÃO,1180
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODONTOLOGICOS LTDA,292,Odontologia de Grupo,2016,0.3065,,,,0.2500,0.3400,0.0000,,0.6363,NÃO,1176
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODONTOLOGICOS LTDA,277,Odontologia de Grupo,2017,0.4315,,,,0.6666,0.6595,0.0000,,0.4000,NÃO,1095
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODONTOLOGICOS LTDA,302,Odontologia de Grupo,2018,0.1771,,,,0.0000,0.2715,0.0000,,0.5000,NÃO,1155
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODONTOLOGICOS LTDA,301,Odontologia de Grupo,2019,0.1771,,,,0.0000,0.2711,0.0000,,0.5000,NÃO,1205
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODONTOLOGICOS LTDA,42,Odontologia de Grupo,2020,0.3239,,,,0.0000,0.2693,0.0000,,0.9900,NÃO,669
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODO,42,Odontologia de Grupo,2021,,,,,,,,,,NÃO,168
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODO,0,Odontologia de Grupo,2022,,,,,,,,,,NÃO,0
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODO,0,Odontologia de Grupo,2023,,,,,,,,,,NÃO,0
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODO,0,Odontologia de Grupo,2024,,,,,,,,,,NÃO,0
417068,ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODO,0,Odontologia de Grupo,2025,,,,,,,,,,NÃO,0
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD,23229,Odontologia de Grupo,2011,,,,,,,,,,NÃO,63080
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,31709,Odontologia de Grupo,2012,0.5021,0.3005,0.0000,0.9610,,,,0.9483,,NÃO,118777
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,36241,Odontologia de Grupo,2013,0.7169,0.8108,0.7095,0.6690,,,,0.5842,,NÃO,139949
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,38515,Odontologia de Grupo,2014,0.8085,0.7311,0.8920,0.7655,,,,0.9225,,NÃO,153454
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,38974,Odontologia de Grupo,2015,0.8093,0.6928,1.0000,0.7568,,,,0.9043,,NÃO,149273
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,35833,Odontologia de Grupo,2016,0.7695,,,,0.4687,0.8557,0.8500,,0.9037,NÃO,147337
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,38838,Odontologia de Grupo,2017,0.8127,,,,0.9791,0.7083,0.5693,,0.9940,NÃO,146932
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,31135,Odontologia de Grupo,2018,0.7747,,,,0.3763,0.6484,1.0000,,0.9900,NÃO,122393
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,30010,Odontologia de Grupo,2019,0.7777,,,,0.4024,0.5996,1.0000,,0.9900,NÃO,119211
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,24898,Odontologia de Grupo,2020,0.8192,,,,0.5006,0.7060,1.0000,,0.9950,NÃO,107347
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,26787,Odontologia de Grupo,2021,0.8081,,,,0.4675,0.7541,0.9873,,0.9875,NÃO,102841
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,26403,Odontologia de Grupo,2022,0.8323,,,,0.5729,0.7642,0.9593,,0.9875,NÃO,108169
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,26684,Odontologia de Grupo,2023,0.7834,,,,0.5568,0.7508,0.8168,,0.9875,NÃO,104825
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,27135,Odontologia de Grupo,2024,0.7340,,,,0.5321,0.3537,0.9109,,0.8857,NÃO,109394
417106,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD,25041,Odontologia de Grupo,2025,0.8103,,,,0.6591,0.7769,0.9120,,0.8711,NÃO,74989
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LT,1941,Odontologia de Grupo,2011,,,,,,,,,,NÃO,3552
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,5481,Odontologia de Grupo,2012,0.6319,0.6593,0.0000,0.8408,,,,1.0000,,NÃO,18893
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,7100,Odontologia de Grupo,2013,0.7632,0.5905,0.8482,0.7870,,,,1.0000,,NÃO,27434
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,9468,Odontologia de Grupo,2014,0.7428,0.5160,0.8924,0.7935,,,,0.9959,,NÃO,33835
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,16926,Odontologia de Grupo,2015,0.7384,0.5164,1.0000,0.7204,,,,0.9391,,NÃO,57795
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,11172,Odontologia de Grupo,2016,0.5094,,,,0.1730,0.8927,0.0000,,0.9718,NÃO,51842
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,10939,Odontologia de Grupo,2017,0.7232,,,,0.7992,0.2963,0.8048,,0.9925,NÃO,39815
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,5896,Odontologia de Grupo,2018,0.6278,,,,0.2443,0.5756,1.0000,,0.6566,NÃO,25894
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,6078,Odontologia de Grupo,2019,0.7153,,,,0.2250,0.5089,1.0000,,0.9900,NÃO,23922
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,3915,Odontologia de Grupo,2020,0.7088,,,,0.3314,0.1243,1.0000,,0.9900,NÃO,18155
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,3932,Odontologia de Grupo,2021,0.7064,,,,0.2150,0.4940,1.0000,,0.9750,NÃO,17344
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,743,Odontologia de Grupo,2022,0.7396,,,,0.2413,0.8221,1.0000,,0.9500,NÃO,2138
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,3199,Odontologia de Grupo,2023,0.7871,,,,0.3528,0.8881,1.0000,,0.9750,NÃO,8099
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA,14786,Odontologia de Grupo,2024,0.6493,,,,0.2420,0.9775,1.0000,,0.8142,NÃO,53206
417114,TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LT,20597,Odontologia de Grupo,2025,0.7009,,,,0.1885,0.5080,1.0000,,0.9785,NÃO,57842
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA,8446,Odontologia de Grupo,2011,,,,,,,,,,NÃO,26172
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,10350,Odontologia de Grupo,2012,0.6765,0.5070,0.9040,0.4647,,,,0.9998,,NÃO,34935
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,11240,Odontologia de Grupo,2013,0.7549,0.5206,0.9181,0.8153,,,,0.9999,,NÃO,44671
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,14560,Odontologia de Grupo,2014,0.7800,0.5916,0.8907,0.8260,,,,0.9999,,NÃO,52191
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,19373,Odontologia de Grupo,2015,0.7756,0.5358,1.0000,0.8536,,,,0.9530,,NÃO,68180
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,13429,Odontologia de Grupo,2016,0.7583,,,,0.4260,0.9294,0.7023,,0.9756,NÃO,57701
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,15038,Odontologia de Grupo,2017,0.5882,,,,0.5395,0.8193,0.0000,,0.9940,NÃO,57114
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,14594,Odontologia de Grupo,2018,0.7109,,,,0.8760,0.9219,1.0000,,0.9750,NÃO,58948
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,14520,Odontologia de Grupo,2019,0.6229,,,,0.1354,0.8528,1.0000,,0.6566,NÃO,56558
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,12569,Odontologia de Grupo,2020,0.7850,,,,0.3357,0.8732,1.0000,,0.9900,NÃO,54921
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,31114,Odontologia de Grupo,2021,0.7540,,,,0.2301,0.9252,1.0000,,0.9750,NÃO,82287
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,35729,Odontologia de Grupo,2022,0.7431,,,,0.2155,0.9346,1.0000,,0.9500,NÃO,131741
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,38379,Odontologia de Grupo,2023,0.5406,,,,0.1434,0.8421,0.8779,,0.5000,NÃO,150397
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME,41766,Odontologia de Grupo,2024,0.6538,,,,0.1200,0.8370,0.8947,,0.8857,NÃO,157815
417131,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA,39747,Odontologia de Grupo,2025,0.6691,,,,0.2898,0.8035,0.9085,,0.7642,NÃO,117885
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,0,Odontologia de Grupo,2011,,,,,,,,,,NÃO,0
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,0,Odontologia de Grupo,2012,,,,,,,,,,NÃO,0
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,0,Odontologia de Grupo,2013,,,,,,,,,,NÃO,0
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,297,Odontologia de Grupo,2014,,,,,,,,,,NÃO,819
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,171,Odontologia de Grupo,2015,0.7195,0.4315,0.9166,0.8178,,,,1.0000,,NÃO,812
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,158,Odontologia de Grupo,2016,0.7492,,,,0.6785,0.9102,0.5359,,0.8724,NÃO,659
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,185,Odontologia de Grupo,2017,0.3618,,,,0.5729,0.8743,0.0000,,0.0000,NÃO,691
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,226,Odontologia de Grupo,2018,0.1876,,,,0.0000,0.3762,0.0000,,0.5000,NÃO,861
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,218,Odontologia de Grupo,2019,0.3895,,,,0.0000,0.9252,0.0000,,0.9900,NÃO,882
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,223,Odontologia de Grupo,2020,0.1866,,,,0.0000,0.3963,0.0000,,0.4900,NÃO,881
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,220,Odontologia de Grupo,2021,0.1397,,,,0.0000,0.3970,0.0000,,0.3333,NÃO,876
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,219,Odontologia de Grupo,2022,0.1900,,,,0.0000,0.4000,0.0000,,0.5000,NÃO,865
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,223,Odontologia de Grupo,2023,0.1884,,,,0.0000,0.3846,0.0000,,0.5000,NÃO,892
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,338,Odontologia de Grupo,2024,0.1674,,,,0.0000,0.3886,0.0000,,0.4285,NÃO,1067
417149,RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA,484,Odontologia de Grupo,2025,0.2962,,,,0.0000,0.3907,0.0000,,0.8571,NÃO,1218
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,13936,Odontologia de Grupo,2011,,,,,,,,,,NÃO,40289
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,17528,Odontologia de Grupo,2012,0.2517,0.0000,0.0000,0.2619,,,,0.9967,,NÃO,68677
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,21733,Odontologia de Grupo,2013,0.6003,0.5951,0.4244,0.7434,,,,0.6433,,NÃO,75596
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,30852,Odontologia de Grupo,2014,0.7022,0.4880,0.7512,0.8104,,,,0.9733,,NÃO,110272
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,51932,Odontologia de Grupo,2015,0.4707,0.0000,0.6666,0.7071,,,,0.9800,,NÃO,164478
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,58026,Odontologia de Grupo,2016,0.7970,,,,0.6054,0.9317,1.0000,,0.6507,NÃO,225093
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,57962,Odontologia de Grupo,2017,0.8565,,,,0.7591,0.9671,1.0000,,0.7000,NÃO,230557
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,35200,Odontologia de Grupo,2018,0.5713,,,,0.3019,0.3969,0.9702,,0.5000,NÃO,158943
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,0,Odontologia de Grupo,2019,,,,,,,,,,NÃO,0
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,0,Odontologia de Grupo,2020,,,,,,,,,,NÃO,0
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,0,Odontologia de Grupo,2021,,,,,,,,,,NÃO,0
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,0,Odontologia de Grupo,2022,,,,,,,,,,NÃO,0
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,0,Odontologia de Grupo,2023,,,,,,,,,,NÃO,0
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,0,Odontologia de Grupo,2024,,,,,,,,,,NÃO,0
417181,DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA.,0,Odontologia de Grupo,2025,,,,,,,,,,NÃO,0
417203,SP FRIGO ODONTOLOGIA LTDA,145,Odontologia de Grupo,2011,,,,,,,,,,NÃO,402
417203,SP FRIGO ODONTOLOGIA LTDA,140,Odontologia de Grupo,2012,0.6786,0.7563,0.0000,0.9595,,,,0.9211,,NÃO,579
417203,SP FRIGO ODONTOLOGIA LTDA,125,Odontologia de Grupo,2013,0.8099,0.6836,0.9526,0.7973,,,,0.9323,,NÃO,487
417203,SP FRIGO ODONTOLOGIA LTDA,319,Odontologia de Grupo,2014,0.3903,0.0000,1.0000,0.7517,,,,0.2000,,NÃO,902
417203,SP FRIGO ODONTOLOGIA LTDA,330,Odontologia de Grupo,2015,0.5000,0.0000,1.0000,0.5670,,,,0.9333,,NÃO,1319
417203,SP FRIGO ODONTOLOGIA LTDA,32,Odontologia de Grupo,2016,0.4136,,,,1.0000,0.6588,0.0000,,0.9945,NÃO,716
417203,SP FRIGO ODONTOLOGIA LTDA,32,Odontologia de Grupo,2017,0.4381,,,,0.5006,0.8518,0.0000,,0.4000,NÃO,128
417203,SP FRIGO ODONTOLOGIA LTDA,32,Odontologia de Grupo,2018,0.1850,,,,0.0000,0.3500,0.0000,,0.5000,NÃO,128
417203,SP FRIGO ODONTOLOGIA LTDA,32,Odontologia de Grupo,2019,,,,,,,,,,NÃO,128
417203,SP FRIGO ODONTOLOGIA LTDA,32,Odontologia de Grupo,2020,,,,,,,,,,NÃO,128
417203,SP FRIGO ODONTOLOGIA LTDA,0,Odontologia de Grupo,2021,,,,,,,,,,NÃO,0
417203,SP FRIGO ODONTOLOGIA LTDA,0,Odontologia de Grupo,2022,,,,,,,,,,NÃO,0
417203,SP FRIGO ODONTOLOGIA LTDA,0,Odontologia de Grupo,2023,,,,,,,,,,NÃO,0
417203,SP FRIGO ODONTOLOGIA LTDA,0,Odontologia de Grupo,2024,,,,,,,,,,NÃO,0
417203,SP FRIGO ODONTOLOGIA LTDA,0,Odontologia de Grupo,2025,,,,,,,,,,NÃO,0
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDST,23159,Odontologia de Grupo,2011,,,,,,,,,,NÃO,59067
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,34097,Odontologia de Grupo,2012,0.2476,0.0000,0.0000,0.2381,,,,1.0000,,NÃO,121386
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,40389,Odontologia de Grupo,2013,0.2494,0.0000,0.1878,0.3928,,,,0.6666,,NÃO,153944
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,51921,Odontologia de Grupo,2014,0.6210,0.6444,0.8970,0.7263,,,,1.0000,,NÃO,185020
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,68541,Odontologia de Grupo,2015,0.3990,0.0000,0.3250,0.6700,,,,1.0000,,NÃO,247809
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,61731,Odontologia de Grupo,2016,0.7627,,,,0.9456,0.9164,0.5865,,0.6023,NÃO,289111
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,51846,Odontologia de Grupo,2017,0.6362,,,,0.9609,0.8037,0.1500,,0.6300,NÃO,227825
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,61638,Odontologia de Grupo,2018,0.7476,,,,0.2401,0.7860,1.0000,,0.9900,NÃO,231455
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,37126,Odontologia de Grupo,2019,0.7025,,,,0.2285,0.7673,0.8674,,0.9900,NÃO,153964
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,23155,Odontologia de Grupo,2020,0.7057,,,,0.2595,0.8176,0.8303,,0.9900,NÃO,126467
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,21754,Odontologia de Grupo,2021,0.7029,,,,0.2433,0.8432,0.8312,,0.9875,NÃO,89285
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,20843,Odontologia de Grupo,2022,0.7031,,,,0.2437,0.8399,0.8199,,1.0000,NÃO,83833
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,21611,Odontologia de Grupo,2023,0.6986,,,,0.2390,0.8490,0.8068,,1.0000,NÃO,85111
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDSTRIA DE MINAS GERAIS-ODONTOVIDA,24595,Odontologia de Grupo,2024,0.6717,,,,0.2302,0.8509,0.8104,,0.9149,NÃO,93904
417220,ASSOCIAO SERVIOS ODONTOLGICOS DA INDST,23850,Odontologia de Grupo,2025,0.7792,,,,0.5415,0.8049,0.8589,,0.9285,NÃO,72009
417297,ELOSADE - ASSOCIAO DE ASSISTNCIA  SAD,1211,Autogestão,2011,,,,,,,,,,NÃO,3874
417297,ELOSADE - ASSOCIAO DE ASSISTNCIA  SADE,1074,Autogestão,2012,0.6826,0.7040,0.4693,0.5594,,,,0.9765,,NÃO,4409
417297,ELOSADE - ASSOCIAO DE ASSISTNCIA  SADE,1240,Autogestão,2013,0.7104,0.5523,0.8353,0.6306,,,,0.9814,,NÃO,4826
417297,ELOSADE - ASSOCIAO DE ASSISTNCIA  SADE,1255,Autogestão,2014,0.7619,0.6403,0.9045,0.6399,,,,0.9844,,NÃO,4939
417297,ELOSADE - ASSOCIAO DE ASSISTNCIA  SADE,1226,Autogestão,2015,0.7852,0.6531,1.0000,0.6333,,,,0.9865,,NÃO,4965
417297,ELOSADE - ASSOCIAO DE ASSISTNCIA  SADE,2327,Autogestão,2016,0.7963,,,,0.7196,0.9788,0.5555,,0.9312,NÃO,6327
